,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
134270,Maharashtra,PUNE,2005,Kharif     ,Moong(Green Gram),6900,22.00084756,2.078873756,1014.321819,22.0794398,silty,1.5,0,0,3200,0.463768116
134275,Maharashtra,PUNE,2005,Kharif     ,Soyabean,1800,21.43847254,2.004324517,1015.957567,20.34132226,sandy,71.064,0,0,3800,2.111111111
134276,Maharashtra,PUNE,2005,Kharif     ,Sugarcane,53800,21.29401579,1.999214419,1014.126062,20.0342324,clay,8.46,8.46,0,5036100,93.60780669
134278,Maharashtra,PUNE,2005,Kharif     ,Urad,2200,20.21900869,2.08149919,1015.457058,21.70921542,clay,38.25,38.25,38.25,1900,0.863636364
134279,Maharashtra,PUNE,2005,Rabi       ,Gram,49500,21.68096497,2.041822982,1013.040095,21.55765171,peaty,0,14.128,0,33500,0.676767677
134284,Maharashtra,PUNE,2005,Rabi       ,Wheat,61300,20.91625622,2.081496608,1014.359534,21.17887682,silt,0,0,0,112900,1.841761827
134287,Maharashtra,PUNE,2006,Kharif     ,Arhar/Tur,3900,21.43373436,2.095953962,1015.324377,21.88408306,peaty,4.531,4.531,0,1900,0.487179487
134290,Maharashtra,PUNE,2006,Kharif     ,Cotton(lint),100,20.7233374,2.0504857,1014.718085,20.10237555,silty,9.63,24.61,0,200,2
134294,Maharashtra,PUNE,2006,Kharif     ,Moong(Green Gram),7600,20.15588296,2.02292104,1015.894719,21.93062827,peaty,38.25,38.25,38.25,3800,0.5
134299,Maharashtra,PUNE,2006,Kharif     ,Soyabean,1900,21.66693619,2.030269733,1013.737667,21.40146366,chalky,2.1,5.25,2.1,3600,1.894736842
134301,Maharashtra,PUNE,2006,Kharif     ,Urad,2400,21.45862787,2.040327557,1015.118117,20.47733352,peaty,3.392,4.24,0,1600,0.666666667
134302,Maharashtra,PUNE,2006,Rabi       ,Gram,56100,20.40567449,2.021166177,1014.416074,21.71338654,clay,2.8,0,0,39200,0.698752228
134310,Maharashtra,PUNE,2006,Rabi       ,Wheat,72900,21.60188047,2.061186808,1013.75017,20.88808375,clay,38.25,38.25,38.25,132100,1.812071331
134314,Maharashtra,PUNE,2007,Kharif     ,Arhar/Tur,39,20.7599313,1.993087745,1015.818847,21.68853928,silty,7.84,7.84,0,18,0.461538462
134317,Maharashtra,PUNE,2007,Kharif     ,Cotton(lint),1,20.21821381,2.093689698,1013.052843,22.05329585,sandy,2.896,3.62,0,2,2
134321,Maharashtra,PUNE,2007,Kharif     ,Moong(Green Gram),71,20.93603046,2.023842407,1013.482973,21.77402352,loamy,902.566,0,0,45,0.633802817
134325,Maharashtra,PUNE,2007,Kharif     ,Soyabean,30,20.59659866,2.020668741,1014.604042,20.13935328,silty,3.255,3.255,3.255,52,1.733333333
134327,Maharashtra,PUNE,2007,Kharif     ,Urad,23,22.06816566,2.10566533,1014.73706,20.68976034,sandy,0,28.048,0,21,0.913043478
134328,Maharashtra,PUNE,2007,Rabi       ,Gram,549,20.50176628,2.100358778,1013.287944,20.87848184,sandy,10.5,27.3,27.3,376,0.684881603
134336,Maharashtra,PUNE,2007,Rabi       ,Wheat,734,20.19101138,2.044084634,1015.322058,21.77161764,silt,0,0,0,1550,2.111716621
134340,Maharashtra,PUNE,2007,Whole Year ,Sugarcane,1042,21.68645456,2.015896626,1015.494587,20.2319973,silt,8.6,8.6,0,101074,97
134341,Maharashtra,PUNE,2008,Kharif     ,Arhar/Tur,1900,21.21607625,2.097099029,1015.708483,20.08340242,sandy,2.16,2.16,2.16,1100,0.578947368
134344,Maharashtra,PUNE,2008,Kharif     ,Cotton(lint),100,20.36303789,2.000617594,1013.538951,20.99886963,silt,3.13,8.138,8.138,300,3
134348,Maharashtra,PUNE,2008,Kharif     ,Moong(Green Gram),3900,21.99704519,1.975959168,1013.632613,21.56851131,chalky,0,0,0,1700,0.435897436
134353,Maharashtra,PUNE,2008,Kharif     ,Soyabean,2400,21.45204074,2.051872846,1015.30939,20.26033607,loamy,920.828,0,0,3700,1.541666667
134354,Maharashtra,PUNE,2008,Kharif     ,Sugarcane,85600,21.02857206,2.093959002,1015.869513,21.62194105,clay,7.992,20.424,0,8332800,97.34579439
134356,Maharashtra,PUNE,2008,Kharif     ,Urad,1700,20.86610653,2.019085262,1015.43308,20.41107513,clay,7.66,7.66,0,1600,0.941176471
134357,Maharashtra,PUNE,2008,Rabi       ,Gram,47400,20.28854125,2.000274592,1014.612191,20.52107842,chalky,0.975,0.975,0.975,35700,0.753164557
134364,Maharashtra,PUNE,2008,Rabi       ,Wheat,60900,20.70979735,2.018668856,1013.4524,20.94802647,sandy,0,0,0,112300,1.844006568
134365,Maharashtra,PUNE,2008,Whole Year ,Sugarcane,85600,21.44776013,2.010103127,1014.149466,20.56417051,peaty,2.288,2.86,0,8332800,97.34579439
134366,Maharashtra,PUNE,2009,Kharif     ,Arhar/Tur,2100,22.00643222,2.101079256,1015.971323,21.4601938,sandy,2.1,0,0,1300,0.619047619
134372,Maharashtra,PUNE,2009,Kharif     ,Moong(Green Gram),2700,21.60033843,2.069822712,1013.991544,21.82716286,silt,7.46,7.46,0,1700,0.62962963
134377,Maharashtra,PUNE,2009,Kharif     ,Soyabean,3300,21.66442949,2.057066085,1013.221195,20.62693495,loamy,36.84,98.24,49.12,4700,1.424242424
134378,Maharashtra,PUNE,2009,Kharif     ,Sugarcane,95600,20.192918,2.074199498,1014.843451,21.33797027,silt,3.276,3.276,0,9112100,95.31485356
134380,Maharashtra,PUNE,2009,Kharif     ,Urad,1900,21.59046696,2.091382161,1015.160718,22.00699539,loamy,0,0,0,1600,0.842105263
134381,Maharashtra,PUNE,2009,Rabi       ,Gram,54100,22.0766842,2.106939965,1015.662942,20.38119367,silt,0,0,0,42500,0.785582255
134388,Maharashtra,PUNE,2009,Rabi       ,Wheat,59600,20.03711358,2.095870787,1013.631871,20.70551287,loamy,16.82,16.82,0,91800,1.540268456
134389,Maharashtra,PUNE,2010,Kharif     ,Arhar/Tur,2900,20.19734273,2.087977709,1015.933664,20.52591641,peaty,5.7,5.7,5.7,1800,0.620689655
134395,Maharashtra,PUNE,2010,Kharif     ,Moong(Green Gram),6800,21.80494279,2.042254849,1013.711491,20.07201296,peaty,0,0,0,6900,1.014705882
134400,Maharashtra,PUNE,2010,Kharif     ,Soyabean,2900,21.06590104,2.063891471,1015.56031,20.53291953,silt,598.552,0,0,5800,2
134401,Maharashtra,PUNE,2010,Kharif     ,Sugarcane,111500,20.66495814,2.10476708,1013.956643,20.56224287,chalky,7.182,18.354,0,11083100,99.4
134403,Maharashtra,PUNE,2010,Kharif     ,Urad,2100,20.80172885,2.073399549,1014.835506,20.0233264,clay,8.74,8.74,0,2000,0.952380952
134404,Maharashtra,PUNE,2010,Rabi       ,Gram,58100,21.53982739,2.016338785,1014.883227,21.01087898,clay,0.615,0.615,0.615,55200,0.950086059
134411,Maharashtra,PUNE,2010,Rabi       ,Wheat,60000,21.62430355,2.038807212,1015.237336,20.82172397,silty,1.501,1.501,1.501,115900,1.931666667
134412,Maharashtra,PUNE,2011,Kharif     ,Arhar/Tur,2900,20.05344716,2.067931981,1013.570864,21.21060953,sandy,1.728,2.16,0,1500,0.517241379
134417,Maharashtra,PUNE,2011,Kharif     ,Moong(Green Gram),6400,21.70164154,2.08822942,1015.551354,20.30790964,loamy,4.068,10.396,0,3300,0.515625
134423,Maharashtra,PUNE,2011,Kharif     ,Soyabean,3900,20.76045456,2.033515064,1013.71149,20.03587193,sandy,2.08,5.408,5.408,8200,2.102564103
134425,Maharashtra,PUNE,2011,Kharif     ,Urad,2100,20.58494706,1.995844136,1013.954893,21.2128533,peaty,8.876,8.876,0,2100,1
134426,Maharashtra,PUNE,2011,Rabi       ,Gram,35400,21.6290765,2.103265107,1013.251702,21.01569912,chalky,0,0,0,33000,0.93220339
134433,Maharashtra,PUNE,2011,Rabi       ,Wheat,55300,20.09894023,2.091924651,1015.331031,21.66164974,silt,6.39,16.33,0,105600,1.909584087
134437,Maharashtra,PUNE,2011,Whole Year ,Sugarcane,129900,20.03679083,2.046694293,1013.91135,20.05057866,peaty,38.25,38.25,38.25,13157600,101.2902232
134438,Maharashtra,PUNE,2012,Kharif     ,Arhar/Tur,3400,21.29052676,2.057717682,1014.166677,21.80029002,sandy,0,25.136,0,600,0.176470588
134443,Maharashtra,PUNE,2012,Kharif     ,Moong(Green Gram),4600,22.00095489,2.04755218,1013.866841,21.78260114,silt,0.152,0.152,0.152,1400,0.304347826
134449,Maharashtra,PUNE,2012,Kharif     ,Soyabean,4200,21.14049715,2.076046877,1013.493084,20.27699238,clay,6.21,15.87,0,8100,1.928571429
134451,Maharashtra,PUNE,2012,Kharif     ,Urad,2400,20.68135721,1.996260235,1015.052682,21.69439495,silty,8.46,8.46,0,1500,0.625
134452,Maharashtra,PUNE,2012,Rabi       ,Gram,37800,21.78455522,2.104146028,1013.803228,20.88461028,clay,1.95,1.95,1.95,27000,0.714285714
134460,Maharashtra,PUNE,2012,Rabi       ,Wheat,53000,21.1194302,1.977438607,1014.738949,21.93940233,silt,3.84,4.8,0,93800,1.769811321
134464,Maharashtra,PUNE,2012,Whole Year ,Sugarcane,137700,21.31205978,2.05168552,1015.22386,20.09878177,loamy,916.136,0,0,13888400,100.8598402
134465,Maharashtra,PUNE,2013,Kharif     ,Arhar/Tur,4200,20.61626402,1.971529108,1015.076776,20.97136728,clay,9.63,24.61,0,2400,0.571428571
134470,Maharashtra,PUNE,2013,Kharif     ,Moong(Green Gram),4600,20.57594997,2.020904732,1015.320725,20.02823022,clay,0,23.184,0,3500,0.760869565
134476,Maharashtra,PUNE,2013,Kharif     ,Soyabean,6900,20.22177378,2.058276461,1015.917532,21.60965456,chalky,3.392,4.24,0,26800,3.884057971
134478,Maharashtra,PUNE,2013,Kharif     ,Urad,2400,21.9083566,2.038404783,1015.891749,20.31766145,loamy,2.898,2.898,0,2200,0.916666667
134479,Maharashtra,PUNE,2013,Rabi       ,Gram,50600,20.41636341,2.006653163,1015.939571,20.80872277,sandy,0,0,0,41200,0.814229249
134486,Maharashtra,PUNE,2013,Rabi       ,Wheat,64300,21.12720851,2.017008266,1014.322967,20.74870306,silty,0,26.832,0,129900,2.020217729
134490,Maharashtra,PUNE,2013,Whole Year ,Sugarcane,143900,20.94732241,2.099683383,1014.993784,22.07500844,sandy,7.504,18.76,7.504,16963500,117.8839472
134491,Maharashtra,PUNE,2014,Kharif     ,Arhar/Tur,3000,21.16337231,1.992975159,1015.187964,21.01939343,peaty,0,0,0,700,0.233333333
134497,Maharashtra,PUNE,2014,Kharif     ,Moong(Green Gram),2100,20.42113938,2.078909122,1013.315037,20.98968888,sandy,6.516,16.652,0,1400,0.666666667
134502,Maharashtra,PUNE,2014,Kharif     ,Soyabean,7100,21.85969855,2.080230562,1014.935498,20.57289918,sandy,0,28.048,0,11700,1.647887324
134504,Maharashtra,PUNE,2014,Rabi       ,Gram,59900,20.53877612,2.083368333,1015.75579,20.87452022,peaty,39.72,105.92,52.96,51800,0.864774624
134511,Maharashtra,PUNE,2014,Rabi       ,Wheat,71800,21.17894874,2.002572323,1013.607379,20.24562306,chalky,0,0,0,108300,1.508356546
134514,Maharashtra,PUNE,2014,Whole Year ,Sugarcane,127800,21.50469017,2.025214418,1013.871866,20.40009518,silt,52.08,0,0,13833900,108.2464789
134557,Maharashtra,RAIGAD,2000,Kharif     ,Arhar/Tur,1000,20.47060519,2.080575609,1013.229592,20.65286482,sandy,1.325,0,0,400,0.4
134559,Maharashtra,RAIGAD,2000,Kharif     ,Moong(Green Gram),100,20.93803638,2.039117376,1014.259787,21.85092623,silt,0,0,0,100,1
134566,Maharashtra,RAIGAD,2000,Kharif     ,Urad,600,22.03304962,2.05100451,1014.040886,21.45097776,chalky,0,36,0,400,0.666666667
134567,Maharashtra,RAIGAD,2000,Rabi       ,Gram,2000,20.32575823,2.071365565,1014.164629,21.74424543,silty,6.68,17.368,17.368,1100,0.55
134572,Maharashtra,RAIGAD,2001,Kharif     ,Arhar/Tur,1000,21.58968492,2.055037302,1014.328223,22.05301875,clay,0.224,0.28,0,400,0.4
134574,Maharashtra,RAIGAD,2001,Kharif     ,Moong(Green Gram),100,20.16994239,2.037489841,1015.537277,21.82533868,chalky,0,0,0,100,1
134581,Maharashtra,RAIGAD,2001,Kharif     ,Urad,600,21.14316443,1.979388573,1015.990929,21.09730429,chalky,0,3.104,0,500,0.833333333
134582,Maharashtra,RAIGAD,2001,Rabi       ,Gram,2000,21.08590466,2.040672756,1013.886752,21.03005888,chalky,4.53,11.778,11.778,1000,0.5
134587,Maharashtra,RAIGAD,2002,Kharif     ,Arhar/Tur,1000,20.46367262,2.063549707,1013.317679,21.24408391,loamy,1.728,2.16,0,500,0.5
134589,Maharashtra,RAIGAD,2002,Kharif     ,Moong(Green Gram),100,21.25889665,2.012238389,1015.589879,20.79918669,peaty,3.496,3.496,0,100,1
134596,Maharashtra,RAIGAD,2002,Kharif     ,Urad,600,21.73953495,2.040007145,1013.24585,21.72090962,silt,38.25,38.25,38.25,500,0.833333333
134597,Maharashtra,RAIGAD,2002,Rabi       ,Gram,1400,21.49020733,2.072825618,1015.541314,21.20401544,peaty,0,5.184,0,900,0.642857143
134604,Maharashtra,RAIGAD,2003,Kharif     ,Arhar/Tur,1000,20.4179907,2.068169234,1013.256269,20.2394467,clay,1.775,0,0,500,0.5
134606,Maharashtra,RAIGAD,2003,Kharif     ,Moong(Green Gram),100,20.73237718,2.050196011,1013.56367,21.92965564,silty,0,0,0,100,1
134613,Maharashtra,RAIGAD,2003,Kharif     ,Urad,600,20.82387324,2.041987765,1015.850885,20.97746889,clay,0,25.136,0,400,0.666666667
134614,Maharashtra,RAIGAD,2003,Rabi       ,Gram,1300,20.28610262,2.000537584,1015.782946,21.62176492,silt,7.36,19.136,19.136,900,0.692307692
134623,Maharashtra,RAIGAD,2004,Kharif     ,Arhar/Tur,1100,21.25754105,2.10516505,1013.286597,20.13068408,peaty,906.844,0,0,600,0.545454545
134625,Maharashtra,RAIGAD,2004,Kharif     ,Moong(Green Gram),100,20.12673193,2.099699834,1014.287991,21.39386332,sandy,71.064,0,0,100,1
134632,Maharashtra,RAIGAD,2004,Kharif     ,Urad,700,21.03966034,2.031565388,1013.438851,21.64737356,peaty,5.096,5.096,0,700,1
134633,Maharashtra,RAIGAD,2004,Rabi       ,Gram,1200,21.67787823,2.090596495,1015.457201,20.77012177,chalky,0,0,0,800,0.666666667
134640,Maharashtra,RAIGAD,2005,Kharif     ,Arhar/Tur,1100,21.99324999,2.021631218,1015.648539,21.71994725,sandy,9.63,24.61,0,700,0.636363636
134642,Maharashtra,RAIGAD,2005,Kharif     ,Moong(Green Gram),200,21.05049434,2.054781038,1014.394412,20.70421675,sandy,9,9,0,100,0.5
134647,Maharashtra,RAIGAD,2005,Kharif     ,Urad,700,21.97062298,1.986360061,1013.104007,21.94896217,silty,41.7,111.2,55.6,600,0.857142857
134648,Maharashtra,RAIGAD,2005,Rabi       ,Gram,1800,20.18578212,2.00461013,1015.263708,20.49578983,silty,7.476,7.476,0,1200,0.666666667
134653,Maharashtra,RAIGAD,2006,Kharif     ,Arhar/Tur,1000,22.03667359,2.044790298,1014.024878,20.21583684,peaty,2.898,2.898,0,600,0.6
134655,Maharashtra,RAIGAD,2006,Kharif     ,Moong(Green Gram),200,20.27183095,2.091402466,1013.395116,21.74851999,loamy,901.37,0,0,100,0.5
134660,Maharashtra,RAIGAD,2006,Kharif     ,Urad,700,20.24613379,2.031111114,1015.754547,20.51323721,chalky,38.25,38.25,38.25,600,0.857142857
134661,Maharashtra,RAIGAD,2006,Rabi       ,Gram,1700,20.27377983,1.976337763,1013.940193,20.59966916,chalky,0,26.832,0,1300,0.764705882
134666,Maharashtra,RAIGAD,2007,Kharif     ,Arhar/Tur,11,21.39205813,2.033645301,1014.615628,21.07252375,chalky,0,0,0,8,0.727272727
134668,Maharashtra,RAIGAD,2007,Kharif     ,Moong(Green Gram),3,21.9174255,2.065512978,1015.602379,20.459754,silt,3.15,0,0,2,0.666666667
134672,Maharashtra,RAIGAD,2007,Kharif     ,Urad,7,20.21852357,2.035411416,1013.737977,20.56919068,peaty,6.516,16.652,0,4,0.571428571
134673,Maharashtra,RAIGAD,2007,Rabi       ,Gram,19,21.78173098,2.063169161,1013.643662,20.72442927,sandy,59.22,0,0,15,0.789473684
134677,Maharashtra,RAIGAD,2008,Kharif     ,Arhar/Tur,1100,20.04151394,2.01114479,1014.826631,20.20658824,chalky,0,28.048,0,600,0.545454545
134679,Maharashtra,RAIGAD,2008,Kharif     ,Moong(Green Gram),300,20.09902491,2.052986378,1013.235288,21.01446883,sandy,39.72,105.92,52.96,100,0.333333333
134684,Maharashtra,RAIGAD,2008,Kharif     ,Urad,700,20.24355278,2.073033562,1013.864386,20.51290224,chalky,2.775,0,0,500,0.714285714
134685,Maharashtra,RAIGAD,2008,Rabi       ,Gram,2000,20.06802408,1.975700362,1013.334926,21.99513048,silt,2.921,2.921,0,1400,0.7
134688,Maharashtra,RAIGAD,2009,Kharif     ,Arhar/Tur,1000,21.66306887,1.989284842,1015.199947,20.33903863,clay,6.93,17.71,0,800,0.8
134690,Maharashtra,RAIGAD,2009,Kharif     ,Moong(Green Gram),300,20.86178071,2.021834874,1014.240138,20.73221887,peaty,8.6,8.6,0,100,0.333333333
134695,Maharashtra,RAIGAD,2009,Kharif     ,Urad,600,20.33046003,2.026817989,1014.038613,20.68176762,chalky,38.688,103.168,51.584,400,0.666666667
134696,Maharashtra,RAIGAD,2009,Rabi       ,Gram,2000,21.96125145,2.011257494,1014.586503,20.38952039,peaty,7.588,7.588,0,1300,0.65
134698,Maharashtra,RAIGAD,2010,Kharif     ,Arhar/Tur,1300,21.68574567,2.056968564,1015.383792,20.51766836,peaty,0,0,0,600,0.461538462
134700,Maharashtra,RAIGAD,2010,Kharif     ,Moong(Green Gram),300,20.07760878,2.109792443,1015.817652,21.220681,peaty,2.525,0,0,200,0.666666667
134705,Maharashtra,RAIGAD,2010,Kharif     ,Urad,600,20.35875401,1.978058671,1014.598328,20.14673377,chalky,40.908,0,0,300,0.5
134706,Maharashtra,RAIGAD,2010,Rabi       ,Gram,1800,20.24839308,1.975919888,1013.472599,20.39014844,clay,7.66,7.66,0,1600,0.888888889
134708,Maharashtra,RAIGAD,2011,Kharif     ,Arhar/Tur,1300,21.34052623,2.085122301,1013.638564,21.31833536,sandy,38.25,38.25,38.25,800,0.615384615
134710,Maharashtra,RAIGAD,2011,Kharif     ,Moong(Green Gram),200,21.80424022,1.973819454,1014.72213,20.77844607,clay,3.61,9.386,9.386,100,0.5
134716,Maharashtra,RAIGAD,2011,Kharif     ,Urad,600,21.75257442,2.029850191,1015.357828,21.87592767,chalky,2.1,0,0,500,0.833333333
134717,Maharashtra,RAIGAD,2011,Rabi       ,Gram,1800,20.60682174,1.989909954,1013.186287,21.87577508,silty,1.771,1.771,0,1600,0.888888889
134724,Maharashtra,RAIGAD,2012,Kharif     ,Arhar/Tur,1500,20.54197471,1.97259762,1013.470104,21.99141091,loamy,38.25,38.25,38.25,200,0.133333333
134726,Maharashtra,RAIGAD,2012,Kharif     ,Moong(Green Gram),300,21.03701675,2.089079771,1014.449972,20.7179184,sandy,5.3,13.78,13.78,100,0.333333333
134731,Maharashtra,RAIGAD,2012,Kharif     ,Urad,700,20.89096473,1.99030116,1014.665549,20.53256361,silt,0,0,0,500,0.714285714
134735,Maharashtra,RAIGAD,2013,Kharif     ,Arhar/Tur,600,20.83333203,2.015555781,1015.606447,21.17214743,silt,740.002,0,0,300,0.5
134738,Maharashtra,RAIGAD,2013,Kharif     ,Urad,200,21.81154583,1.989312959,1015.695862,20.47084755,clay,16.82,16.82,0,100,0.5
134742,Maharashtra,RAIGAD,2014,Kharif     ,Arhar/Tur,1200,20.89145955,2.064603672,1013.650091,21.87871578,silty,6.68,17.368,17.368,500,0.416666667
134743,Maharashtra,RAIGAD,2014,Kharif     ,Moong(Green Gram),100,21.7573031,2.078189328,1013.338651,21.0046819,chalky,7.656,20.416,10.208,,
134786,Maharashtra,RATNAGIRI,2000,Kharif     ,Arhar/Tur,500,21.90941765,2.035104184,1013.778489,20.83484966,silty,2.535,2.535,2.535,200,0.4
134788,Maharashtra,RATNAGIRI,2000,Kharif     ,Moong(Green Gram),100,21.97794059,2.02204773,1013.933637,20.60286906,chalky,0,25.136,0,100,1
134795,Maharashtra,RATNAGIRI,2000,Kharif     ,Urad,400,21.60002133,1.976030548,1013.135947,21.8990971,clay,1.5,0,0,200,0.5
134800,Maharashtra,RATNAGIRI,2001,Kharif     ,Arhar/Tur,600,20.05135142,2.016508713,1015.585585,21.93851209,silt,71.064,0,0,300,0.5
134802,Maharashtra,RATNAGIRI,2001,Kharif     ,Moong(Green Gram),100,21.30685645,2.037751476,1015.037421,20.94515367,silt,1.95,1.95,1.95,100,1
134809,Maharashtra,RATNAGIRI,2001,Kharif     ,Urad,400,21.90779938,2.085728765,1013.836274,20.12133164,peaty,0,0,0,300,0.75
134814,Maharashtra,RATNAGIRI,2002,Kharif     ,Arhar/Tur,600,21.13424555,2.061736692,1013.707356,20.66684448,clay,916.136,0,0,300,0.5
134816,Maharashtra,RATNAGIRI,2002,Kharif     ,Moong(Green Gram),100,21.1421695,1.980505648,1013.120208,20.42639094,silt,56.07,0,0,100,1
134823,Maharashtra,RATNAGIRI,2002,Kharif     ,Urad,400,20.1663179,2.057338037,1013.318469,21.5348001,silt,7.476,7.476,0,300,0.75
134830,Maharashtra,RATNAGIRI,2003,Kharif     ,Arhar/Tur,600,21.47781504,2.076792987,1013.861299,22.06098879,chalky,901.37,0,0,300,0.5
134832,Maharashtra,RATNAGIRI,2003,Kharif     ,Moong(Green Gram),100,21.98283841,2.004586494,1014.350031,21.73248369,sandy,50.568,0,0,100,1
134839,Maharashtra,RATNAGIRI,2003,Kharif     ,Urad,400,20.90515342,2.070096604,1013.359588,20.08536483,peaty,7.84,7.84,0,300,0.75
134847,Maharashtra,RATNAGIRI,2004,Kharif     ,Arhar/Tur,600,21.04648267,1.985528035,1015.497877,21.10234542,chalky,6.516,16.652,0,300,0.5
134849,Maharashtra,RATNAGIRI,2004,Kharif     ,Moong(Green Gram),100,22.07614672,2.064763369,1013.12939,20.79597763,sandy,7.68,7.68,0,100,1
134856,Maharashtra,RATNAGIRI,2004,Kharif     ,Urad,400,20.76230044,2.003249378,1013.823245,21.62147645,chalky,5.824,14.56,5.824,400,1
134863,Maharashtra,RATNAGIRI,2005,Kharif     ,Arhar/Tur,600,20.11652586,1.982162793,1014.053115,20.53597417,clay,6.93,17.71,0,400,0.666666667
134865,Maharashtra,RATNAGIRI,2005,Kharif     ,Moong(Green Gram),400,20.40838305,2.030967772,1013.823104,21.76074048,chalky,8.6,8.6,0,200,0.5
134870,Maharashtra,RATNAGIRI,2005,Kharif     ,Urad,400,21.03540933,2.037757552,1013.600804,20.9103201,chalky,38.688,103.168,51.584,300,0.75
134874,Maharashtra,RATNAGIRI,2006,Kharif     ,Arhar/Tur,500,20.36825278,1.974189455,1014.333355,21.78448531,silty,2.8,3.5,0,300,0.6
134876,Maharashtra,RATNAGIRI,2006,Kharif     ,Moong(Green Gram),200,20.20782609,2.002311444,1014.006783,20.06466249,sandy,3.91,3.91,0,100,0.5
134881,Maharashtra,RATNAGIRI,2006,Kharif     ,Urad,400,21.71073892,1.996486972,1014.504479,20.51960346,clay,7.66,7.66,0,400,1
134886,Maharashtra,RATNAGIRI,2007,Kharif     ,Arhar/Tur,6,21.08083328,2.109088485,1015.509818,20.84119486,chalky,37.704,100.544,50.272,5,0.833333333
134888,Maharashtra,RATNAGIRI,2007,Kharif     ,Moong(Green Gram),2,20.7273509,2.04010409,1015.059837,21.65358143,clay,2.422,6.055,2.422,1,0.5
134892,Maharashtra,RATNAGIRI,2007,Kharif     ,Urad,4,20.32762598,2.056821494,1015.924249,21.71149391,clay,1.771,1.771,0,2,0.5
134896,Maharashtra,RATNAGIRI,2008,Kharif     ,Arhar/Tur,600,20.63719281,2.086635189,1014.326986,21.63235124,clay,27.195,0,0,300,0.5
134898,Maharashtra,RATNAGIRI,2008,Kharif     ,Moong(Green Gram),200,21.3721333,2.099177188,1013.969207,21.10684696,sandy,0.045,0.045,0.045,100,0.5
134903,Maharashtra,RATNAGIRI,2008,Kharif     ,Urad,400,20.28504722,1.998160252,1015.062842,21.2034891,peaty,3.276,3.276,0,300,0.75
134906,Maharashtra,RATNAGIRI,2009,Kharif     ,Arhar/Tur,600,21.16450829,2.035255734,1013.188418,20.90498726,silt,0,0,0,500,0.833333333
134908,Maharashtra,RATNAGIRI,2009,Kharif     ,Moong(Green Gram),200,21.92434661,2.008378899,1014.456287,21.91167795,peaty,5.98,5.98,0,100,0.5
134913,Maharashtra,RATNAGIRI,2009,Kharif     ,Urad,400,20.74763262,2.101166393,1013.834705,21.09900996,peaty,16.82,16.82,0,200,0.5
134915,Maharashtra,RATNAGIRI,2010,Kharif     ,Arhar/Tur,700,20.53217994,2.058919367,1014.542218,20.70443161,silt,0,0,0,300,0.428571429
134917,Maharashtra,RATNAGIRI,2010,Kharif     ,Moong(Green Gram),200,20.42562563,2.059689226,1013.209092,21.3698692,silty,6.68,17.368,17.368,200,1
134922,Maharashtra,RATNAGIRI,2010,Kharif     ,Urad,500,20.89142701,2.060070842,1013.169357,21.77484793,silty,0.224,0.28,0,300,0.6
134925,Maharashtra,RATNAGIRI,2011,Kharif     ,Arhar/Tur,700,20.04129048,2.070845178,1015.711864,20.91312969,clay,598.552,0,0,400,0.571428571
134927,Maharashtra,RATNAGIRI,2011,Kharif     ,Moong(Green Gram),200,21.94835104,1.997240119,1015.159918,20.86732652,silt,35.742,0,0,100,0.5
134933,Maharashtra,RATNAGIRI,2011,Kharif     ,Urad,400,20.48608562,2.080912935,1015.236797,22.04019051,loamy,39.204,104.544,52.272,300,0.75
134939,Maharashtra,RATNAGIRI,2012,Kharif     ,Arhar/Tur,500,20.34907534,2.00789038,1015.316354,21.12598939,peaty,3.496,3.496,0,100,0.2
134941,Maharashtra,RATNAGIRI,2012,Kharif     ,Moong(Green Gram),200,21.68739034,1.978408101,1015.001671,20.74098555,clay,834.164,0,0,40,0.2
134947,Maharashtra,RATNAGIRI,2012,Kharif     ,Urad,300,20.82317561,2.092534933,1013.244477,21.59260082,peaty,0,5.184,0,200,0.666666667
134950,Maharashtra,RATNAGIRI,2013,Kharif     ,Arhar/Tur,100,21.20214112,2.039570127,1015.441088,20.54271077,loamy,8.876,8.876,0,100,1
134957,Maharashtra,RATNAGIRI,2014,Kharif     ,Arhar/Tur,600,21.87854021,2.034345506,1014.742393,20.29121966,silt,843.64,0,0,200,0.333333333
134958,Maharashtra,RATNAGIRI,2014,Kharif     ,Moong(Green Gram),100,21.62811755,2.08777832,1014.631158,20.93919058,silty,6.39,16.33,0,,
135038,Maharashtra,SANGLI,2000,Kharif     ,Arhar/Tur,15700,21.90252823,2.028554791,1013.994729,21.42406998,silty,6.93,17.71,0,6800,0.433121019
135040,Maharashtra,SANGLI,2000,Kharif     ,Cotton(lint),3600,21.36678764,2.094314722,1013.585118,20.71704539,silt,8.6,8.6,0,6500,1.805555556
135044,Maharashtra,SANGLI,2000,Kharif     ,Moong(Green Gram),6800,20.9055478,2.106040798,1013.238155,20.32432821,sandy,3.13,8.138,8.138,6100,0.897058824
135050,Maharashtra,SANGLI,2000,Kharif     ,Soyabean,58700,20.22926099,1.979416693,1015.217401,21.94527705,loamy,2.525,0,0,154900,2.638841567
135052,Maharashtra,SANGLI,2000,Kharif     ,Urad,8600,20.51694733,2.015041843,1014.521162,20.17819028,chalky,0,0,0,2500,0.290697674
